n,m,comparisons,swaps
11700,6,17319,11665
11700,7,23251,11820
11700,8,23920,11799
11700,9,26427,13478
11700,10,20436,12087
11800,1,30700,17641
11800,2,34988,20535
11800,3,26185,14127
11800,4,44294,33408
11800,5,34809,20316
11800,6,18456,6452
11800,7,19959,8383
11800,8,18882,6616
11800,9,22718,11164
11800,10,64596,50555
11900,1,32316,20687
11900,2,47361,32564
11900,3,72545,62696
11900,4,69271,46999
11900,5,33163,19505
11900,6,21437,9460
11900,7,28242,16231
11900,8,35480,22939
11900,9,33345,20427
11900,10,28050,14829
12000,1,23732,12113
12000,2,16463,12333
12000,3,48096,42659
12000,4,52594,30094
12000,5,26354,13024
12000,6,23203,12478
12000,7,63742,49869
12000,8,23791,13238
12000,9,20744,17418
12000,10,40495,26403
12100,1,24632,12517
12100,2,31013,16450
12100,3,26561,14145
12100,4,26659,14255
12100,5,20893,8946
12100,6,44652,21355
12100,7,51503,39183
12100,8,35181,23797
12100,9,189094,107972
12100,10,44159,32327
12200,1,22006,11253
12200,2,65648,49134
12200,3,80665,57175
12200,4,32032,20920
12200,5,69811,54368
12200,6,64217,42856
12200,7,37985,35641
12200,8,32232,20837
12200,9,65022,50435
12200,10,41305,27136
12300,1,25047,14344
12300,2,33258,22400
12300,3,61214,35886
12300,4,25920,15083
12300,5,24363,13624
12300,6,23065,12203
12300,7,22961,13030
12300,8,19524,13646
12300,9,23646,13578
12300,10,15672,14769
12400,1,26220,11452
12400,2,42100,25969
12400,3,200106,184186
12400,4,73171,41111
12400,5,41117,28181
12400,6,62655,38842
12400,7,44570,33491
12400,8,28572,16103
12400,9,33220,20150
12400,10,37097,25798
12500,1,66458,50917
12500,2,52359,39948
12500,3,27067,17201
12500,4,75611,62893
12500,5,89897,72224
12500,6,51568,37631
12500,7,105030,78664
12500,8,26381,12252
12500,9,50962,37413
12500,10,23916,11887
12600,1,17334,3530
12600,2,18872,6140
12600,3,22618,10074
12600,4,19348,6804
12600,5,51273,38846
12600,6,41543,29014
12600,7,21672,9093
12600,8,20083,4354
12600,9,35580,23032
12600,10,16787,4194
12700,1,59182,42977
12700,2,42837,33856
12700,3,29343,15264
12700,4,39695,27240
12700,5,35298,26504
12700,6,29927,15965
12700,7,25325,12166
12700,8,90052,66465
12700,9,31824,21611
12700,10,29466,15356
12800,1,25066,13938
12800,2,26189,13045
12800,3,21569,17553
12800,4,23637,17517
12800,5,29055,14392
12800,6,54708,38811
12800,7,25426,13471
12800,8,23353,12753
12800,9,54415,27139
12800,10,30430,16073
